zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,centroid_lat,centroid_lon,Travel_Time_Min,Distance_km,Revenue_Norm,Employment_Norm,PowerShare_Norm,Distance_Norm,Distance_Squared,Corporate_Score,threshold_90
07004,new_york,1252,21195,1566531,5662.0,1707.0,0.3014835747085835,6389,4239.0,2236.15,30.143901863647088,52.75182826138241,New York,40.88282300244933,-74.30414518905376,107.33333333333333,71.55555555555554,0.11836689100505461,0.1183668910050546,0.3014390186364709,0.1774270422608378,0.03148035532542912,0.10449307319937529,0.0905764210727858
07005,new_york,478,4647,284856,1870.0,485.0,0.2593582887700534,1205,929.4,421.75,25.93070798364536,45.37873897137938,New York,40.927336762917186,-74.41705339006283,0.0,62.494685721046665,0.02594319863721411,0.02594319863721411,0.25930707983645357,0.1548245233899273,0.023970633042918146,0.036068106795450326,0.0905764210727858
07006,new_york,826,10346,628881,3597.0,1108.0,0.3080344731720879,3186,2069.2,1115.1,30.794509955538373,53.89039242219216,New York,40.852233742676155,-74.2816531532056,0.0,48.47242558494319,0.05777318551202211,0.05777318551202212,0.30794509955538374,0.11984571836041283,0.014362996209323393,0.05621369193244089,0.0905764210727858
07008,new_york,424,9053,550019,1718.0,300.0,0.1746216530849825,1580,1810.6,553.0,17.452778084612834,30.542361648072465,New York,40.58387751669585,-74.2273341012494,0.0,38.45415900190144,0.05055153732301935,0.050551537323019355,0.17452778084612836,0.0948549543793864,0.008997462370315476,0.04310533585018172,0.0905764210727858
07009,new_york,334,4415,260411,1201.0,348.0,0.2897585345545378,1279,883.0,447.65,28.969422423556058,50.6964892412231,New York,40.856526674761305,-74.22871775678482,0.0,44.87381917256446,0.024647435002373704,0.024647435002373704,0.28969422423556057,0.110868923545969,0.01229191820824192,0.031036056528813586,0.0905764210727858
07010,new_york,477,1707,74955,1989.0,429.0,0.2156862745098039,368,341.4,128.8,21.558289396602227,37.7270064440539,New York,40.82205277394997,-73.98793737447319,0.0,26.768992232705706,0.009522745678460722,0.009522745678460722,0.21558289396602226,0.06570607494127907,0.004317288284188981,0.012980152065155336,0.0905764210727858
07011,new_york,923,8725,492108,4004.0,604.0,0.1508491508491508,1316,1745.0,460.6,15.083094555873924,26.39541547277937,New York,40.88011047980495,-74.14449876182769,0.0,40.71173429845864,0.04871959563238292,0.04871959563238292,0.15083094555873924,0.10048652057279937,0.010097540816827632,0.04213316477435186,0.0905764210727858
07012,new_york,424,6194,318087,1635.0,396.0,0.2422018348623853,1500,1238.8,525.0,24.216984178237,42.37972231191476,New York,40.84693195372509,-74.15958532663494,0.0,39.44205172248011,0.03458348459884386,0.03458348459884387,0.24216984178237,0.09731927229445828,0.009471040759922915,0.0357406329386663,0.0905764210727858
07013,new_york,864,7785,449558,3829.0,878.0,0.2293026899973883,1785,1557.0,624.75,22.928709055876688,40.1252408477842,New York,40.86934867177117,-74.17262176769566,0.0,41.800737547442566,0.0434695188360468,0.04346951883604681,0.22928709055876687,0.10320306069921166,0.010650871737685166,0.04210698197784365,0.0905764210727858
07014,new_york,234,5615,336223,719.0,157.0,0.2183588317107093,1226,1123.0,429.1,21.83437221727516,38.21015138023153,New York,40.83159247064232,-74.13524919561672,0.0,36.7861114532546,0.03134966069982406,0.03134966069982407,0.2183437221727516,0.0906939768038919,0.008225397428504881,0.03209621612502055,0.0905764210727858
07016,new_york,735,11147,714904,3205.0,1133.0,0.3535101404056162,3940,2229.4,1379.0,35.34583295954069,61.85520767919619,New York,40.65678895281266,-74.3035115323484,107.8,71.86666666666666,0.06224692116507023,0.06224692116507023,0.35345832959540685,0.1782031150759507,0.03175635022277253,0.0705981741821626,0.0905764210727858
07017,new_york,321,2686,143124,1241.0,207.0,0.1668009669621273,448,537.2,156.8,16.679076693968728,29.18838421444527,New York,40.77191808527228,-74.20708277195695,0.0,38.96776329737711,0.014990644809963977,0.014990644809963975,0.16679076693968728,0.09613615044474175,0.009242159422334018,0.01953276382608207,0.0905764210727858
07018,new_york,462,7299,546467,1952.0,320.0,0.1639344262295081,1196,1459.8,418.6,16.385806274832166,28.6751609809563,New York,40.75573269473198,-74.21791738658229,0.0,39.20029150198524,0.0407551174285794,0.04075511742857941,0.16385806274832165,0.09671619664655974,0.009354022693776014,0.03741004706997148,0.0905764210727858
07020,new_york,485,5071,196883,2044.0,620.0,0.3033268101761252,1538,1014.2,538.3,30.32932360481168,53.07631630842042,New York,40.82365047034292,-73.97404573960806,0.0,26.148109834863273,0.02831131838364657,0.028311318383646568,0.3032932360481168,0.06415727152944743,0.004116155490103246,0.027475893685031356,0.0905764210727858
07021,new_york,32,172,10800,69.0,39.0,0.5652173913043478,97,34.4,33.95,56.395348837209305,98.69186046511628,New York,40.82703072454318,-74.27985170640154,119.56666666666666,79.71111111111111,0.0009494819738054679,0.0009494819738054679,0.563953488372093,0.19777123677129732,0.03911346209404855,0.005206167604085322,0.0905764210727858
07022,new_york,385,2244,104071,1509.0,147.0,0.0974155069582504,218,448.8,76.3,9.714795008912656,17.000891265597147,New York,40.81821292517277,-74.00223208680947,0.0,27.27016976737824,0.01252199167806976,0.01252199167806976,0.09714795008912656,0.0669562722062226,0.004483142387753778,0.013864980846401847,0.0905764210727858
07023,new_york,172,2645,97862,629.0,156.0,0.2480127186009539,655,529.0,229.25,24.763705103969755,43.336483931947065,New York,40.64170137280474,-74.38569224556676,0.0,51.26531948256676,0.014761652098634422,0.014761652098634422,0.24763705103969755,0.12681264738361397,0.016081447536440818,0.02292319249575839,0.0905764210727858
07024,new_york,1614,11926,1096681,7578.0,2623.0,0.3461335444708366,4127,2385.2,1444.45,34.60506456481637,60.55886298842865,New York,40.850840324078824,-73.97125427241882,73.21666666666667,48.81111111111111,0.06659778268033176,0.06659778268033176,0.3460506456481637,0.12069057609883432,0.01456621515906852,0.06292006247954637,0.0905764210727858
07026,new_york,613,4638,225170,2620.0,312.0,0.1190839694656488,552,927.6,193.2,11.901681759379043,20.82794307891332,New York,40.87914831067576,-74.10850462460657,0.0,38.391047476415,0.025892931944483232,0.025892931944483232,0.11901681759379043,0.09469752143179606,0.008967620565325475,0.02632961424986726,0.0905764210727858
07027,new_york,164,1727,74115,536.0,86.0,0.1604477611940298,277,345.4,96.95,16.039374638100753,28.06890561667632,New York,40.65133078000358,-74.32315149848691,0.0,45.998679990063515,0.009634449440084895,0.009634449440084895,0.16039374638100753,0.1136749110856905,0.012921985410339641,0.015578708600620923,0.0905764210727858
07028,new_york,126,919,74724,412.0,159.0,0.3859223300970874,354,183.8,123.9,38.52013057671382,67.41022850924918,New York,40.80418777379499,-74.20428387937224,0.0,40.22387989993617,0.005121617470468318,0.005121617470468318,0.3852013057671382,0.0992695581342855,0.009854445172176287,0.011160772210956574,0.0905764210727858
07029,new_york,337,3248,170248,1299.0,215.0,0.1655119322555812,537,649.6,187.95,16.533251231527093,28.93318965517241,New York,40.74375093937327,-74.15392397061147,0.0,33.67141526048879,0.018129520511603228,0.018129520511603228,0.16533251231527094,0.08292430559572382,0.006876440458532993,0.02080547266829437,0.0905764210727858
07030,new_york,1545,23508,1969178,7183.0,2590.0,0.3605735765000696,8476,4701.6,2966.6,36.05581078781691,63.09766887867959,New York,40.7451237974362,-74.02816672774709,91.2,60.8,0.1312854310368902,0.13128543103689017,0.3605581078781691,0.15059709636693486,0.022679485434151863,0.10752604630037176,0.0905764210727858
07031,new_york,301,2362,132752,1165.0,194.0,0.1665236051502145,393,472.4,137.55,16.63844199830652,29.11727349703641,New York,40.78747678480802,-74.1272719727308,0.0,33.619405155081246,0.013181043871652379,0.013181043871652379,0.1663844199830652,0.08279456535991611,0.006854940053137421,0.016917454139411956,0.0905764210727858
07032,new_york,923,12147,663722,3993.0,692.0,0.1733032807412972,2105,2429.4,736.75,17.32938174034741,30.32641804560797,New York,40.75281453068157,-74.12018150849349,0.0,31.391738654702888,0.06783210924627887,0.06783210924627887,0.1732938174034741,0.07723760724965471,0.0059656479736519144,0.04801555419259589,0.0905764210727858
07033,new_york,422,7633,839205,1627.0,283.0,0.173939766441303,1327,1526.6,464.45,17.385038647975897,30.423817633957817,New York,40.67815586680916,-74.28890327865466,0.0,43.28148860200192,0.042620570247703084,0.04262057024770309,0.17385038647975898,0.10689682346869003,0.01142693086769628,0.04044499508689699,0.0905764210727858
07034,new_york,126,573,20653,399.0,59.0,0.1478696741854636,84,114.6,29.4,14.659685863874344,25.654450261780102,New York,40.879558133661206,-74.37963952262966,0.0,57.1727201212307,0.00318914239437013,0.0031891423943701306,0.14659685863874344,0.14154877502390995,0.02003605571076947,0.00817841599360025,0.0905764210727858
07035,new_york,277,3498,174551,1006.0,171.0,0.1699801192842942,594,699.6,207.9,16.9811320754717,29.71698113207547,New York,40.924996891285396,-74.30464208683699,0.0,54.410219033157325,0.01952581753190539,0.019525817531905385,0.169811320754717,0.13465766146478073,0.01813268579116349,0.02661236199965665,0.0905764210727858
07036,new_york,1240,18032,1075834,5559.0,812.0,0.1460694369490915,2633,3606.4,921.55,14.60181898846495,25.553183229813666,New York,40.625046356596314,-74.23843006244061,0.0,38.88702412952242,0.10070094110419169,0.10070094110419169,0.1460181898846495,0.09593474499489112,0.009203475297234786,0.06598165574815869,0.0905764210727858
07039,new_york,1249,19609,1413587,5813.0,1872.0,0.3220368140375022,6314,3921.8,2209.9,32.19950022948646,56.349125401601306,New York,40.785531876800334,-74.32909100476479,114.6,76.39999999999999,0.1095087827082577,0.1095087827082577,0.3219950022948646,0.18951160466759576,0.035914648303687104,0.10300860652296356,0.0905764210727858
07040,new_york,546,4189,206450,2292.0,733.0,0.3198080279232111,1339,837.8,468.65,31.964669372165197,55.9381714012891,New York,40.73305281691085,-74.2712010011427,0.0,42.81017326395499,0.023385182496020552,0.023385182496020552,0.319646693721652,0.10572111804339156,0.011176954800344733,0.029865977231739158,0.0905764210727858
07041,new_york,411,3437,207411,1673.0,634.0,0.3789599521817095,1302,687.4,455.7,37.88187372708758,66.29327902240327,New York,40.72299843783686,-74.30062578410511,0.0,44.98777504148569,0.01918512105895166,0.01918512105895166,0.3788187372708758,0.11115318871308723,0.012355031361087182,0.027482766246529865,0.0905764210727858
07042,new_york,1003,10054,633869,4553.0,1504.0,0.3303316494618932,3321,2010.8,1162.35,33.03162920230754,57.8053511040382,New York,40.813761963976305,-74.21775369342757,0.0,41.71673179133648,0.056142310592309196,0.056142310592309196,0.33031629202307544,0.1029935066804108,0.010607662418327822,0.05248100247436641,0.0905764210727858
07043,new_york,366,2215,114029,1487.0,568.0,0.3819771351714862,846,443.0,296.1,38.1941309255079,66.83972911963883,New York,40.84411629639228,-74.20042356779443,0.0,42.124593685270966,0.012360021223714709,0.012360021223714709,0.38194130925507896,0.10401092623534905,0.01081827277633522,0.020134626335052953,0.0905764210727858
07044,new_york,398,2816,143518,1609.0,494.0,0.3070229956494717,864,563.2,302.4,30.681818181818183,53.69318181818181,New York,40.83226393742316,-74.24302572690017,0.0,44.556958507570386,0.0157167192605211,0.0157167192605211,0.3068181818181818,0.11007850835506741,0.012117278001676645,0.023299597189969677,0.0905764210727858
07045,new_york,321,2786,171612,1260.0,476.0,0.3777777777777777,1052,557.2,368.2,37.76022972002872,66.08040201005025,New York,40.90735140319865,-74.36711805140854,0.0,57.75156144189674,0.015549163618084842,0.01554916361808484,0.3776022972002872,0.14299270613787304,0.020446914008632116,0.026502712311421886,0.0905764210727858
07046,new_york,147,1898,127036,488.0,205.0,0.4200819672131147,797,379.6,278.95,41.99157007376185,73.48524762908323,New York,40.89064533021565,-74.44081439493196,0.0,62.31907096957686,0.010589516601971573,0.010589516601971572,0.41991570073761847,0.15438644892173561,0.02383517561066368,0.02163154201150054,0.0905764210727858
07047,new_york,1211,15522,872342,5533.0,953.0,0.1722392915235857,2673,3104.4,935.55,17.22071897951295,30.13625821414766,New York,40.793789877039735,-74.02417966177521,0.0,26.788496293675344,0.08668211902035801,0.08668211902035801,0.1722071897951295,0.06575472820682392,0.0043236842815532845,0.052751240476173474,0.0905764210727858
07050,new_york,549,4146,160448,2289.0,232.0,0.1013543031891655,420,829.2,147.0,10.130246020260492,17.72793053545586,New York,40.76821635548907,-74.23474237307903,0.0,40.9979273430412,0.023145019408528585,0.023145019408528582,0.10130246020260492,0.10120043477850446,0.010241527999358336,0.02453654216816106,0.0905764210727858
07052,new_york,1168,11876,743904,5378.0,1463.0,0.2720342134622536,3230,2375.2,1130.5,27.197709666554392,47.5959919164702,New York,40.78928440564911,-74.2628114708205,0.0,44.04157289954018,0.06631852327627132,0.06631852327627133,0.2719770966655439,0.10879286877034096,0.011835888295280629,0.05806075425897033,0.0905764210727858
07054,new_york,1676,49884,5464973,7814.0,3586.0,0.4589198873816227,22892,9976.8,8012.2,45.89046588084356,80.30831529147623,New York,40.85523976560399,-74.40242659818138,117.9,78.60000000000001,0.2786003518668491,0.2786003518668491,0.45890465880843556,0.19499954814589415,0.03802482377710289,0.20160898897502574,0.0905764210727858
07055,new_york,1297,10789,443081,5958.0,876.0,0.1470292044310171,1586,2157.8,555.1,14.700157567893225,25.725275743813143,New York,40.85749083650631,-74.12820393781561,0.0,38.04824615162352,0.06024742383199754,0.06024742383199754,0.14700157567893224,0.09384239675236815,0.008806395428228876,0.0468832758514947,0.0905764210727858
07057,new_york,216,1569,80772,784.0,85.0,0.1084183673469387,170,313.8,59.5,10.834926704907584,18.96112173358827,New York,40.85356641898424,-74.10690963936358,0.0,36.39144701615012,0.008751989723253932,0.00875198972325393,0.10834926704907584,0.08970947856583561,0.008047790544554118,0.012552454428451468,0.0905764210727858
07058,new_york,351,5204,419129,1304.0,391.0,0.2998466257668711,1560,1040.8,546.0,29.97694081475788,52.45964642582629,New York,40.86701298229909,-74.3428835697979,0.0,53.787374130729006,0.029054148398447315,0.02905414839844732,0.2997694081475788,0.13310396254647489,0.01771666484557339,0.03734906978244928,0.0905764210727858
07059,new_york,716,9503,1177134,3156.0,1375.0,0.4356780735107731,4140,1900.6,1449.0,43.56518994001894,76.23908239503315,New York,40.631996310348676,-74.51462027687053,114.25,76.16666666666666,0.053064871959563234,0.05306487195956324,0.4356518994001894,0.18892955005626108,0.03569437488446126,0.06722263424453132,0.0905764210727858
07060,new_york,922,6525,300754,4168.0,493.0,0.1182821497120921,771,1305.0,269.85,11.816091954022989,20.678160919540232,New York,40.61606756403017,-74.4216500728753,0.0,54.3820601034132,0.03643218185372392,0.036432181853723926,0.11816091954022989,0.13458741845803293,0.018113773207197665,0.03779533799556529,0.0905764210727858
07062,new_york,165,1034,53057,595.0,59.0,0.0991596638655462,102,206.8,35.7,9.86460348162476,17.263056092843325,New York,40.63173121965522,-74.40385884058843,0.0,52.81275312391815,0.005763914099807311,0.005763914099807311,0.0986460348162476,0.13067275118368388,0.017075367901912955,0.010966103468377416,0.0905764210727858
07063,new_york,117,950,65925,378.0,6.0,0.0158730158730158,15,190.0,5.25,1.5789473684210529,2.763157894736842,New York,40.60524164317056,-74.44614297701001,0.0,56.52355257369475,0.005294758300985786,0.005294758300985786,0.01578947368421053,0.13992941374717233,0.01958024083162734,0.008102494614297826,0.0905764210727858
07064,new_york,81,2200,101719,217.0,6.0,0.0276497695852534,60,440.0,21.0,2.727272727272727,4.772727272727273,New York,40.568312113408105,-74.24570639935084,0.0,40.30141096098796,0.01227624340249658,0.012276243402496579,0.02727272727272727,0.09946296089831491,0.00989288059065972,0.013253067539165454,0.0905764210727858
07065,new_york,605,9449,913540,2449.0,343.0,0.1400571661902817,1323,1889.8,463.05,14.0014816382686,24.50259286697005,New York,40.60764763949288,-74.2806622509698,0.0,42.579031137636534,0.05276327180317797,0.05276327180317797,0.140014816382686,0.10514452944126003,0.011055372071423998,0.04468444724362366,0.0905764210727858
07066,new_york,491,6867,491516,2013.0,584.0,0.290114257327372,1992,1373.4,697.2,29.0083005679336,50.764525993883794,New York,40.62063103932925,-74.31328975457696,0.0,45.221960505440286,0.038342316177497275,0.038342316177497275,0.290083005679336,0.11173736898109718,0.012485239626817858,0.04150005235159148,0.0905764210727858
07067,new_york,324,1886,68884,1276.0,272.0,0.2131661442006269,402,377.2,140.7,21.314952279957584,37.30116648992577,New York,40.592551276817666,-74.31480730192162,0.0,45.62425624491615,0.010522494344997068,0.010522494344997068,0.21314952279957583,0.11274090365373525,0.012710511356660814,0.017159807767607126,0.0905764210727858
07068,new_york,379,6479,1151983,1509.0,880.0,0.583167660702452,3778,1295.8,1322.3,58.31146781910789,102.0450686834388,New York,40.82079257576174,-74.30867186664554,111.26666666666667,74.17777777777778,0.03617526320198832,0.03617526320198833,0.5831146781910789,0.1839682274167894,0.03384430869887554,0.05416613295097017,0.0905764210727858
07069,new_york,241,3131,151941,863.0,273.0,0.3163383545770568,990,626.2,346.5,31.619290961354203,55.333759182369846,New York,40.64246762086753,-74.43961018632936,0.0,55.8144101492503,0.01747605350610182,0.01747605350610182,0.316192909613542,0.13816044395471114,0.01908830827376288,0.027462147592396124,0.0905764210727858
07070,new_york,573,7843,500211,2397.0,805.0,0.3358364622444723,2633,1568.6,921.55,33.57133749840622,58.74984062221089,New York,40.820418389765806,-74.10579358222903,0.0,34.04568196615743,0.0437934597447569,0.0437934597447569,0.33571337498406223,0.08385792128959582,0.007032150963012048,0.041231482679912675,0.0905764210727858
07071,new_york,632,10188,738254,2593.0,649.0,0.2502892402622445,2549,2037.6,892.15,25.01963093835885,43.784354142128,New York,40.7964685244833,-74.10988536623013,0.0,32.85664257846112,0.056890725795191145,0.05689072579519115,0.2501963093835885,0.08089183903816499,0.006543489622976394,0.046097882723339784,0.0905764210727858
07072,new_york,485,11703,841545,1890.0,272.0,0.1439153439153439,1684,2340.6,589.4,14.389472784756046,25.18157737332308,New York,40.82470605339344,-74.06119119986921,0.0,31.38263002382507,0.06535228573822223,0.06535228573822223,0.14389472784756047,0.07721488558991738,0.00596213855666403,0.04557289894209105,0.0905764210727858
07073,new_york,516,11235,1011362,2058.0,353.0,0.1715257531584062,1927,2247.0,674.45,17.15175789942145,30.015576323987545,New York,40.81789972879246,-74.08538146967486,0.0,32.49664681705329,0.06273841771621659,0.06273841771621659,0.17151757899421452,0.07999382249678628,0.006399011637647351,0.04621316280999249,0.0905764210727858
07074,new_york,228,5822,370787,814.0,91.0,0.1117936117936117,650,1164.4,227.5,11.164548265200962,19.53795946410168,New York,40.83877031158773,-74.05701671553098,0.0,32.16098189970023,0.032505794632634255,0.032505794632634255,0.11164548265200962,0.07915649972674936,0.006265751448990871,0.028141375423692088,0.0905764210727858
07075,new_york,175,1513,86037,591.0,130.0,0.2199661590524534,332,302.6,116.2,21.943159286186383,38.400528750826176,New York,40.850701948471226,-74.08773458954019,0.0,34.965074064406494,0.008439219190706249,0.008439219190706247,0.21943159286186384,0.08615136304849808,0.00742205735511412,0.013408994498898236,0.0905764210727858
07076,new_york,557,3757,160910,2366.0,610.0,0.2578191039729501,968,751.4,338.8,25.765238221985623,45.08916688847485,New York,40.633072078519476,-74.37386020991849,0.0,50.278555378818616,0.020972381244938422,0.020972381244938422,0.2576523822198562,0.12435114482553054,0.015463207219420072,0.028746572797063583,0.0905764210727858
07077,new_york,29,368,21398,65.0,0.0,0.0,0,73.6,0.0,0.0,0.0,New York,40.553522920999455,-74.2531165421917,0.0,41.27635463484993,0.00204417883772236,0.0020441788377223605,0.0,0.10189497716044174,0.010382586370526943,0.00022651574882928785,0.0905764210727858
07078,new_york,574,9036,1085017,2498.0,1088.0,0.4355484387510008,3935,1807.2,1377.25,43.54803010181496,76.20905267817618,New York,40.741951424021565,-74.32772986810271,108.85,72.56666666666666,0.05045658912563881,0.05045658912563881,0.4354803010181496,0.17994927890995474,0.03238174298021268,0.06379724871798693,0.0905764210727858
07079,new_york,460,5927,247666,1906.0,797.0,0.4181532004197272,2478,1185.4,867.3,41.8086721781677,73.16517631179347,New York,40.74908759281836,-74.26015777385203,111.78333333333333,74.52222222222221,0.03309223938116116,0.03309223938116116,0.418086721781677,0.18482745089066435,0.034161186602740944,0.04872126424675026,0.0905764210727858
07080,new_york,1053,23021,1797822,4664.0,1108.0,0.2375643224699828,5468,4604.2,1913.8,23.7522262282264,41.566395899396205,New York,40.574829013347,-74.41543661270153,105.03333333333333,70.02222222222221,0.12856544444134158,0.12856544444134158,0.23752226228226403,0.17360211195778139,0.03013769327620206,0.10546501444443492,0.0905764210727858
07081,new_york,689,8053,509365,2925.0,904.0,0.309059829059829,2488,1610.6,870.8,30.895318514839197,54.066807400968585,New York,40.69947884927099,-74.32545293440907,0.0,46.61374459429631,0.04496634924181071,0.04496634924181072,0.308953185148392,0.11520920189638663,0.013273160201602376,0.047038745311412125,0.0905764210727858
07082,new_york,159,1317,67412,522.0,115.0,0.2203065134099616,290,263.4,101.5,22.01974183750949,38.534548215641614,New York,40.92643733787753,-74.34529785361956,0.0,57.321622769625435,0.007344522326789354,0.007344522326789354,0.22019741837509488,0.14192021562307325,0.020141347602499603,0.014966348495771702,0.0905764210727858
07083,new_york,1594,23561,1392521,7396.0,1585.0,0.2143050297458085,5049,4712.2,1767.15,21.4294809218624,37.50159161325921,New York,40.694470280905726,-74.26919073772687,108.81666666666666,72.54444444444444,0.13158144600519422,0.13158144600519422,0.21429480921862398,0.17989384513744666,0.032361795518335644,0.10693867424185058,0.0905764210727858
07086,new_york,216,4924,710065,843.0,358.0,0.4246737841043891,2091,984.8,731.85,42.465475223395615,74.31458164094234,New York,40.76762870271682,-74.01689686740376,0.0,24.546139493726706,0.027490295735708898,0.0274902957357089,0.42465475223395616,0.06016112485396208,0.003619360943694014,0.027631114251006776,0.0905764210727858
07087,new_york,1278,8087,286579,5877.0,1084.0,0.1844478475412625,1491,1617.4,521.85,18.436997650550264,32.26474588846296,New York,40.76722482285403,-74.03242764087143,0.0,25.606158107061777,0.045156245636571814,0.045156245636571814,0.18436997650550263,0.06280536223392892,0.003944513525335025,0.03424670637691197,0.0905764210727858
07088,new_york,87,1899,77944,250.0,23.0,0.092,174,379.8,60.9,9.162717219589258,16.034755134281202,New York,40.71834187714074,-74.28376413020308,0.0,43.49270227720573,0.010595101790052781,0.01059510179005278,0.09162717219589257,0.10742370015567283,0.011539851355135904,0.01489573802654956,0.0905764210727858
07090,new_york,851,7062,390713,3845.0,1292.0,0.3360208062418726,2372,1412.4,830.2,33.58821863494761,58.77938261115831,New York,40.651716125925056,-74.34325409278291,0.0,47.69510188999377,0.03943142785333296,0.03943142785333296,0.3358821863494761,0.11790666904121992,0.013901982604395768,0.04414088360802384,0.0905764210727858
07092,new_york,355,4902,300481,1348.0,561.0,0.4161721068249258,2040,980.4,714.0,41.615667074663406,72.82741738066095,New York,40.68104276697102,-74.36039991380281,0.0,49.31519889360159,0.02736742159792231,0.02736742159792231,0.41615667074663404,0.12194803303447455,0.014871322760977294,0.03643849861227019,0.0905764210727858
07093,new_york,1074,7476,292086,4885.0,1016.0,0.2079836233367451,1554,1495.2,543.9,20.786516853932586,36.37640449438202,New York,40.786741195341385,-74.00863871303346,0.0,25.28016589562893,0.04174369571895333,0.04174369571895334,0.20786516853932585,0.061992168219970306,0.0038430289206130962,0.032959914332383926,0.0905764210727858
07094,new_york,929,35364,2821284,4160.0,1166.0,0.2802884615384615,9912,7072.8,3469.2,28.028503562945367,49.04988123515439,New York,40.781112207031725,-74.06587518618792,100.23333333333333,66.82222222222222,0.19750342092769976,0.19750342092769974,0.28028503562945367,0.16561964871662022,0.02742986804101668,0.14025173272711178,0.0905764210727858
07095,new_york,846,14426,829312,3799.0,1334.0,0.3511450381679389,5065,2885.2,1772.75,35.11021766255372,61.44288090946903,New York,40.553576305774705,-74.28746391519519,93.68333333333334,62.455555555555556,0.08056075288335333,0.08056075288335335,0.3511021766255372,0.15472691241878564,0.02394041742665056,0.07881731903614134,0.0905764210727858
07102,new_york,1112,28039,3939172,5088.0,2105.0,0.4137185534591195,11600,5607.8,4060.0,41.3709476086879,72.39915831520382,New York,40.73577773893013,-74.17341401335366,103.48333333333333,68.9888888888889,0.15659191823284652,0.1565919182328465,0.41370947608687897,0.17102444153615645,0.029249359602754196,0.12951726559482923,0.0905764210727858
07103,new_york,407,7084,517156,1670.0,219.0,0.1311377245508982,928,1416.8,324.8,13.099943534726144,22.92490118577075,New York,40.73885249783388,-74.19526337596807,0.0,36.80705463070872,0.03955430199111955,0.03955430199111955,0.13099943534726144,0.09074621997394834,0.00823487643956022,0.03458579429037958,0.0905764210727858
07104,new_york,706,6197,359098,3032.0,445.0,0.1467678100263852,909,1239.4,318.15,14.668387929643377,25.669678876875903,New York,40.76731523606485,-74.16830466922336,0.0,35.75262005885532,0.03460024016308749,0.03460024016308749,0.14668387929643376,0.08811591209581418,0.007764413964477252,0.03186988674011781,0.0905764210727858
07105,new_york,1508,19856,1335263,6991.0,936.0,0.133886425404091,2658,3971.2,930.3,13.38638195004029,23.426168412570508,New York,40.72265314674298,-74.13878721200811,0.0,31.731144161877072,0.11088832416431622,0.11088832416431624,0.1338638195004029,0.07808426099492521,0.006097151815123599,0.06385584678903175,0.0905764210727858
07106,new_york,205,777,21520,828.0,81.0,0.0978260869565217,76,155.4,26.6,9.78120978120978,17.117117117117118,New York,40.741767900593345,-74.23045080150335,0.0,39.74079527867247,0.004328520762936692,0.004328520762936692,0.0978120978120978,0.09806449399940807,0.009616644983359943,0.008105583583439411,0.0905764210727858
07107,new_york,485,3939,166455,2080.0,173.0,0.0831730769230769,327,787.8,114.45,8.3015993907083,14.52779893373953,New York,40.76181979394586,-74.1865358301653,0.0,36.946660375565145,0.021988885475718395,0.021988885475718395,0.083015993907083,0.09109446926350188,0.00829820233039909,0.02208529290416868,0.0905764210727858
07108,new_york,191,1165,51325,689.0,54.0,0.0783744557329463,91,233.0,31.85,7.811158798283261,13.669527896995708,New York,40.72310354479294,-74.20038602951222,0.0,36.75191040506517,0.006495573738445642,0.0064955737384456425,0.0781115879828326,0.09060866161327273,0.008209929559348563,0.009884998277111517,0.0905764210727858
07109,new_york,715,7423,421643,3093.0,371.0,0.1199482702877465,890,1484.6,311.5,11.98976155193318,20.98208271588307,New York,40.79501434729962,-74.16162466123025,0.0,36.563515794305204,0.04144768075064927,0.04144768075064928,0.1198976155193318,0.09013870753351513,0.008124986595812577,0.0350882142817071,0.0905764210727858
07110,new_york,688,5461,414736,2990.0,665.0,0.2224080267558528,1214,1092.2,424.9,22.230360739791248,38.90313129463468,New York,40.81926959867696,-74.15714941407273,0.0,37.57326966704914,0.030489541735317937,0.030489541735317937,0.22230360739791247,0.09265755852470221,0.008585423151758616,0.03187809808034417,0.0905764210727858
07111,new_york,747,5372,243049,3271.0,374.0,0.1143381228981962,614,1074.4,214.9,11.42963514519732,20.00186150409531,New York,40.72426518008559,-74.23175314533405,0.0,39.34979349279896,0.02999245999609037,0.02999245999609037,0.1142963514519732,0.09708913231723192,0.009426299614112966,0.029082448137633023,0.0905764210727858
07112,new_york,237,4937,325348,893.0,164.0,0.1836506159014557,906,987.4,317.1,18.35122544055094,32.11464452096416,New York,40.71139084490652,-74.21168282055592,0.0,37.38566405528382,0.02756290318076461,0.02756290318076461,0.18351225440550942,0.09218957261852964,0.00849891729958715,0.02894900938253895,0.0905764210727858
07114,new_york,689,36862,2546649,2940.0,262.0,0.0891156462585034,3284,7372.4,1149.4,8.908903477836255,15.590581086213447,New York,40.70015931909128,-74.1661702420693,97.81666666666666,65.21111111111111,0.20587003267335027,0.20587003267335027,0.08908903477836255,0.16160070020978556,0.02611478630829299,0.1201396799397693,0.0905764210727858
