zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,revenue_per_employee,distance_km,distance_squared,Revenue_Norm,Employment_Norm,Distance_Norm,Corporate_Score,threshold_90,payroll_per_employee,PayrollPerEmp_Norm,centroid_lat,centroid_lon,Travel_Time_Min,RevPerEmp_Norm,PowerShare_Norm,Time_Norm,Time_Squared,cluster,cluster_name
90024,los_angeles,2403,25315,3192946,11459.0,7430.0,0.6483986386246618,16414,7026.071,5646.416,64.83902824412404,81.14208232992706,Los Angeles,277545.76338139444,13.920480218441934,193.7797695120332,0.1346738856574064,0.1413778658996341,0.9899702714708112,0.1112601664027983,0.0937587402177958,126128.61939561524,0.1101045170249909,34.06564495907017,-118.43528344929926,37.25,0.6483902824412405,0.6483902824412404,0.0826990492591181,0.006839132748362,1,Corporate Hub
90025,los_angeles,3965,33621,3578454,19328.0,11711.0,0.6059085264900662,20371,9061.374,7007.624,60.59010737336784,78.20090267457101,Los Angeles,269515.3029356652,11.97281171230206,143.34822029823738,0.17368776095151,0.1877684381021531,0.992587598502841,0.1163635398447147,0.0937587402177958,106435.08521459802,0.0915210080944193,34.045534757283214,-118.4458106599919,30.08333333333333,0.6059010737336783,0.6059010737336784,0.0667882702070282,0.004460673037247,1,Corporate Hub
90027,los_angeles,1847,25815,2013790,8780.0,4991.0,0.5684510250569476,14674,6774.711,5047.856,56.8429207824908,75.44971757222292,Los Angeles,262433.1202789076,22.54097605167122,508.0956013620154,0.1298556705346823,0.1441704599402385,0.9736577183940008,0.1276431616347978,0.0937587402177958,78008.52217702886,0.0646967071224118,34.1251744876513,-118.29049687302096,57.88333333333333,0.5684292078249079,0.568429207824908,0.1285072922044372,0.0165141241497166,1,Corporate Hub
90028,los_angeles,1748,26459,3228514,8293.0,4103.0,0.4947546123236464,13090,6575.155,4502.96,49.47276919006765,69.55525023341961,Los Angeles,248503.53376922783,51.30550329987781,2632.254668853773,0.1260304647062675,0.1477673210645368,0.8634168268420093,0.1192483637808978,0.0937587402177958,122019.501870819,0.1062270097417921,34.09981109200958,-118.32683647636452,53.63333333333333,0.4947276919006765,0.4947276919006765,0.1190718302084304,0.0141781007491852,3,Periferia Empresarial
91311,los_angeles,2105,33594,2123930,9882.0,2628.0,0.2659380692167577,8933,6895.407,3072.952,26.591057927010773,45.80555840426623,Los Angeles,205257.0994820504,53.097161791587766,2819.308590322048,0.1321692418763926,0.1876176380239604,0.8537089893327834,0.1202127823423997,0.0937587402177958,63223.492290289934,0.0507450348418811,34.29011564103333,-118.6077552993742,67.05,0.2659105792701078,0.2659105792701077,0.1488582886664125,0.022158790104693,3,Periferia Empresarial
91320,los_angeles,1295,21504,2467398,5878.0,1929.0,0.3281728479074515,7057,4666.893,2427.608,32.817150297619044,53.26612033642441,Los Angeles,217024.4140625,26.920940807405064,724.7370539558071,0.0894517854155296,0.120092714122148,0.9624143293057912,0.1051461296067755,0.0937587402177958,114741.35044642857,0.0993590910254255,34.17337757747683,-118.94797113159048,74.5,0.3281715029761906,0.3281715029761904,0.1653980985182362,0.0273565309934481,1,Corporate Hub
91355,los_angeles,2502,49464,3299403,11883.0,4090.0,0.3441891778170495,17024,10884.456,5856.256,34.41694970079249,55.046007168988574,Los Angeles,220048.03493449785,47.773388162184034,2282.2966164947056,0.2086336603084731,0.2762545728727414,0.8815791614280992,0.16208655474244,0.0937587402177958,66703.11741872877,0.0540285310419544,34.423767287365294,-118.58439006404905,67.16666666666667,0.344169497007925,0.3441694970079249,0.1491173013486559,0.0222359695615058,0,Mega Corporações
91361,los_angeles,1608,15025,1374244,7562.0,4188.0,0.5538217402803491,8321,3901.544,2862.424,55.3810316139767,74.33351625212164,Los Angeles,259670.149750416,49.04775526120056,2405.6822961626267,0.0747811292810539,0.0839062805439973,0.875175616825669,0.1013359136075107,0.0937587402177958,91463.82695507488,0.0773936041957367,34.14015067119179,-118.88398771067624,70.1,0.5538103161397671,0.5538103161397671,0.155629620216488,0.0242205786887282,3,Periferia Empresarial
91362,los_angeles,2111,20872,1893161,9996.0,4795.0,0.4796918767507003,10012,5127.428,3444.128,47.968570333461095,68.26540949115561,Los Angeles,245660.59793024143,46.992345186714026,2208.280506147285,0.0982795889703664,0.1165628752548242,0.8854204942730755,0.1145847155787539,0.0937587402177958,90703.3825220391,0.0766760221821362,34.19243488202666,-118.81948783665872,69.16666666666667,0.479685703334611,0.4796857033346109,0.1535575187585414,0.0235799115672798,3,Periferia Empresarial
91367,los_angeles,2877,47927,4357755,13866.0,8893.0,0.6413529496610414,30738,13238.167,10573.872,64.13503870469673,80.66718403797056,Los Angeles,276215.2231518768,45.64839252493884,2083.7757401108925,0.2537509659049173,0.2676701387919238,0.8918821178964567,0.181809487473429,0.0937587402177958,90924.84403363448,0.0768850010246681,34.17706305604799,-118.61523017899884,53.41666666666666,0.6413503870469673,0.6413503870469672,0.1185908066556928,0.0140637794232479,0,Mega Corporações
92253,los_angeles,897,11224,443113,4054.0,1440.0,0.3552047360631475,3986,2493.074,1371.184,35.51318602993585,56.23589164785552,Los Angeles,222119.9215965788,53.2027389066233,2830.5314271663287,0.0477827546235773,0.0626769806473233,0.8531265397609079,0.1094904124440087,0.0937587402177958,39479.06272273699,0.0283389590779241,33.65565800773933,-116.2879142514125,188.55,0.3551318602993586,0.3551318602993585,0.4186014963169589,0.1752272127187969,3,Periferia Empresarial
92260,los_angeles,1552,17736,762434,7296.0,2081.0,0.2852247807017544,5058,3705.042,1739.952,28.51826792963464,48.21078431372549,Los Angeles,208899.52638700948,42.63033231937137,1817.3452336600392,0.0710144643063342,0.0990477254321539,0.905709489404219,0.1292523976313145,0.0937587402177958,42987.934145241314,0.0316500531058914,33.698416221789245,-116.4052589556988,182.75,0.2851826792963465,0.2851826792963464,0.4057248658282908,0.1646126667513845,3,Periferia Empresarial
92262,los_angeles,1236,17655,1042814,5710.0,1749.0,0.3063047285464098,5407,3758.448,1860.008,30.625885018408383,50.74068612336278,Los Angeles,212882.92268479185,46.94822845451366,2204.136155017206,0.0720381816712459,0.098595325197576,0.8856355803137004,0.1243545922366049,0.0937587402177958,59066.21353724157,0.0468220809360952,33.862870212826564,-116.55751225922924,157.45,0.3062588501840839,0.3062588501840838,0.3495561155932388,0.1221894779486337,3,Periferia Empresarial
92270,los_angeles,727,14820,798326,3201.0,970.0,0.303030303030303,4490,3145.71,1544.56,30.296896086369767,50.35245113745594,Los Angeles,212261.13360323888,41.31909895562772,1707.267938504956,0.0602928622176026,0.0827613169873495,0.911422347420948,0.1178235568204742,0.0937587402177958,53868.15114709851,0.0419170071204464,33.76404165099851,-116.427015725642,176.6,0.3029689608636979,0.3029689608636977,0.3920711972928928,0.1537198237466824,3,Periferia Empresarial
94025,san_francisco,1684,76577,30263659,7838.0,4236.0,0.5404439908139832,41385,19691.2,14236.44,54.04364234691879,73.29022366933067,San Francisco,257142.4840356765,25.65423937856203,658.1399980925627,0.3774464671304032,0.4276857773185512,0.9658706235755848,0.1761239063950262,0.0937587402177958,395205.5969808167,0.3640149817492826,37.45085693424157,-122.18290996795136,30.416666666666668,0.540436423469188,0.5404364234691879,0.0675283064420091,0.0045600721709258,0,Mega Corporações
94043,san_francisco,1229,59149,20656317,5470.0,2474.0,0.4522851919561243,26752,14224.223,9202.688,45.22815263148996,65.83255699495527,San Francisco,240481.20847351605,50.10979864607747,2510.991920350428,0.2726522625752424,0.3303471194392471,0.8697101942793355,0.1430854020179757,0.0937587402177958,349225.1263757629,0.3206261984934798,37.41191382974277,-122.06892012586842,30.33333333333333,0.4522815263148998,0.4522815263148996,0.0673432973832639,0.0045351197024507,0,Mega Corporações
94558,san_francisco,1838,23769,1551328,8660.0,2085.0,0.2407621247113164,5722,4765.653,1968.368,24.073372880642854,42.522426880407664,San Francisco,200498.67474441495,58.43369130148591,3414.49627911735,0.0913448747118386,0.1327431651260856,0.822819578809003,0.1236088452915016,0.0937587402177958,65266.86019605368,0.0526732283990237,38.50915374106688,-122.26481894477476,125.28333333333332,0.2407337288064286,0.2407337288064285,0.2781426189175797,0.0773633164583299,3,Periferia Empresarial
94583,san_francisco,2117,37485,4405516,10113.0,4459.0,0.4409176307722733,16527,8933.778,5685.288,44.089635854341736,64.7888980359873,San Francisco,238329.41176470587,43.62769038742841,1903.3753685413133,0.1712419263843589,0.2093496048479432,0.9012446454503016,0.1341713998792304,0.0937587402177958,117527.43764172336,0.1019881405296541,37.77240620362488,-121.99154271151129,49.46666666666667,0.4408963585434174,0.4408963585434173,0.1098213772711689,0.0120607349057364,3,Periferia Empresarial
94588,san_francisco,1827,54691,8093394,8685.0,3746.0,0.4313183649971214,23589,12935.426,8114.616,43.131411018266256,63.89491891389898,San Francisco,236518.36682452323,33.23788133433075,1104.7567555950525,0.2479478497986608,0.305448350973219,0.9426918370700752,0.1698934248592369,0.0937587402177958,147984.01930847854,0.130728038213656,37.7379768957916,-121.8817819900763,54.13333333333333,0.4313141101826626,0.4313141101826626,0.1201818845609018,0.0144436853766099,0,Mega Corporações
