airport_code,city_name,city_key,date,hour,day_of_week,month,year,type,airline_normalized,seatguru_aircraft_model,first_class_seats,business_class_seats,premium_total,distance_km,orig_icao,dest_icao
KLAX,Los Angeles,los_angeles,2025-10-10,3.0,Friday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2080.55,KLAX,KAUS
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,2700.29,KLAX,KMEM
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A350-900 (359),0,32,32,9287.87,KLAX,RJTT
KLAX,Los Angeles,los_angeles,2025-10-10,3.0,Friday,10.0,2025.0,DEPARTURE,American Airlines,Bombardier CRJ-700 (CR7) Layout 1,9,0,9,1794.97,KLAX,KSEA
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2993.06,KLAX,KBNA
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2757.49,KLAX,KMSY
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,2342.46,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 787-9 (789),0,30,30,9178.62,KLAX,RJTT
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2012.05,KLAX,KSAT
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,1637.35,KLAX,KSEA
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2094.27,KLAX,KAUS
KLAX,Los Angeles,los_angeles,2025-10-10,2.0,Friday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,1660.75,KLAX,KSEA
KLAX,Los Angeles,los_angeles,2025-10-10,1.0,Friday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2152.47,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,LATAM,Boeing 767-300ER (76W) Layout 1,0,20,20,6822.87,KLAX,SPJC
KLAX,Los Angeles,los_angeles,2025-10-09,19.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4006.83,KLAX,KPHL
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4091.3,KLAX,PHKO
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4225.98,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4107.87,KLAX,PHOG
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3547.75,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,3798.25,KLAX,KRDU
KLAX,Los Angeles,los_angeles,2025-10-09,19.0,Thursday,10.0,2025.0,DEPARTURE,AeroMexico,Boeing 787-8 (788),0,41,41,2596.2,KLAX,MMMX
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 787-9 (789) Layout 1,0,64,64,13225.2,KLAX,VHHH
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4174.13,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,19.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2952.94,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,2747.93,KLAX,KMSY
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,3969.95,KLAX,KBWI
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3912.31,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,3466.19,KLAX,KCLE
KLAX,Los Angeles,los_angeles,2025-10-09,19.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,2323.34,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4290.78,KLAX,PHLI
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2363.98,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4144.07,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,3594.46,KLAX,MMUN
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 787-9 (789) Layout 1,0,64,64,13071.1,KLAX,YMML
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2996.63,KLAX,KBNA
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,2963.97,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2993.49,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3048.83,KLAX,KIND
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,2017.08,KLAX,MMPR
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 777-200 (772) Layout 1,0,50,50,4251.4,KLAX,PHNL
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4278.58,KLAX,PHNL
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4042.33,KLAX,PHOG
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3573.97,KLAX,KPIT
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4215.71,KLAX,PHNL
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 787-9 (789) Layout 1,0,64,64,12288.2,KLAX,YSSY
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,3227.56,KLAX,KATL
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4404.52,KLAX,KBOS
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,4010.05,KLAX,KPHL
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,4405.61,KLAX,KBOS
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 777-300ER (77W),8,52,60,12396.5,KLAX,YSSY
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3236.87,KLAX,KATL
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3800.34,KLAX,KRDU
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A320 (32K) Layout 1,16,0,16,3044.82,KLAX,KIND
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,3347.37,KLAX,KCMH
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,3257.73,KLAX,KDTW
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,2159.98,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,2951.0,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4185.6,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3897.05,KLAX,KDCA
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,2309.12,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,3754.6,KLAX,KMCO
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A350-900 (359),0,32,32,12282.1,KLAX,YSSY
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3553.68,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,18.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,1542.2,KLAX,MMSD
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2312.34,KLAX,KXNA
KLAX,Los Angeles,los_angeles,2025-10-09,8.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 787-9 (789),0,30,30,9037.62,KLAX,RJTT
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3931.47,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2084.62,KLAX,KAUS
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,2586.57,KLAX,MMMX
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2002.95,KLAX,KSAT
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3981.45,KLAX,KPHL
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,1990.29,KLAX,KSAT
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2311.83,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 777-200 (777),0,37,37,2159.29,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2181.08,KLAX,KTUL
KLAX,Los Angeles,los_angeles,2025-10-09,17.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,1651.04,KLAX,KSEA
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2320.43,KLAX,KMCI
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,1885.04,KLAX,CYVR
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 777-200 (777),0,37,37,4192.82,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,2381.44,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,16.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Embraer ERJ-175 (E75) Layout 1,12,0,12,2023.94,KLAX,KOKC
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 777-200 (772) Layout 1,0,50,50,4119.64,KLAX,KEWR
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3559.46,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A319 (319),12,0,12,2159.93,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4234.31,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2543.86,KLAX,KMSP
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3966.57,KLAX,KPHL
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2189.15,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3898.69,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-800 (738) Layout 1,16,0,16,1542.06,KLAX,MMSD
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2967.84,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2105.18,KLAX,KAUS
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-800 (73H),16,0,16,2759.08,KLAX,KMSY
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2995.29,KLAX,KBNA
KLAX,Los Angeles,los_angeles,2025-10-09,15.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,1537.49,KLAX,MMSD
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3549.68,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,2296.75,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,3329.23,KLAX,KATL
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2942.39,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A320 (32K) Layout 1,16,0,16,2099.82,KLAX,KAUS
KLAX,Los Angeles,los_angeles,2025-10-09,13.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,2193.16,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,14.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,1631.85,KLAX,KSEA
KLAX,Los Angeles,los_angeles,2025-10-09,12.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,2348.39,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-08,23.0,Wednesday,10.0,2025.0,DEPARTURE,Emirates,Airbus A380-800 (388) Three Class Layout 1,14,76,90,14496.4,KLAX,OMDB
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 777-200 (777),0,37,37,9057.06,KLAX,EGLL
KLAX,Los Angeles,los_angeles,2025-10-08,23.0,Wednesday,10.0,2025.0,DEPARTURE,Qatar Airways,Airbus A350-1000 (351) Qsuite Layout,0,46,46,14481.7,KLAX,OTHH
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,Air France,Airbus A350-900 (359),0,34,34,9271.83,KLAX,LFPG
KLAX,Los Angeles,los_angeles,2025-10-09,12.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,1507.07,KLAX,KDEN
KLAX,Los Angeles,los_angeles,2025-10-09,3.0,Thursday,10.0,2025.0,DEPARTURE,British Airways,Airbus A380-800 (388),14,97,111,8983.77,KLAX,EGLL
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,LATAM,Boeing 787-8 (788),0,30,30,6962.89,KLAX,SPJC
KLAX,Los Angeles,los_angeles,2025-10-09,1.0,Thursday,10.0,2025.0,DEPARTURE,Lufthansa,Airbus A340-300 (343) Layout 1,0,30,30,9654.07,KLAX,EDDF
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4391.35,KLAX,KBOS
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 777-200 (772) Layout 1,0,50,50,4103.8,KLAX,KEWR
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4252.93,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,1.0,Thursday,10.0,2025.0,DEPARTURE,Air France,Boeing 777-300ER (77W) Caribbean,0,14,14,9314.96,KLAX,LFPG
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,4386.59,KLAX,KBOS
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,3641.67,KLAX,MMUN
KLAX,Los Angeles,los_angeles,2025-10-09,0.0,Thursday,10.0,2025.0,DEPARTURE,Lufthansa,Airbus A380-800 (388),8,78,86,9915.29,KLAX,EDDM
KLAX,Los Angeles,los_angeles,2025-10-09,8.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,2281.38,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4199.75,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3829.18,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3613.72,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3994.07,KLAX,KPHL
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,3837.18,KLAX,MSLP
KLAX,Los Angeles,los_angeles,2025-10-09,6.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,3800.13,KLAX,KIAD
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,2941.34,KLAX,KORD
KLAX,Los Angeles,los_angeles,2025-10-09,2.0,Thursday,10.0,2025.0,DEPARTURE,LATAM,Boeing 787-9 (789) Layout 1,0,30,30,6924.63,KLAX,SPJC
KLAX,Los Angeles,los_angeles,2025-10-09,0.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Airbus A350-900 (359),0,32,32,9308.12,KLAX,LFPG
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,2077.67,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,2271.18,KLAX,KIAH
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737 MAX 8 (7M8),16,0,16,3831.4,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737-900 (739) Layout 1,20,0,20,3822.43,KLAX,KIAD
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,4209.22,KLAX,KJFK
KLAX,Los Angeles,los_angeles,2025-10-09,0.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 787-9 (789) Layout 1,0,64,64,9157.75,KLAX,EGLL
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321 (321) Layout 1,16,0,16,3637.35,KLAX,KCLT
KLAX,Los Angeles,los_angeles,2025-10-09,7.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 737-800 (738) Layout 1,16,0,16,2076.02,KLAX,KDFW
KLAX,Los Angeles,los_angeles,2025-10-08,20.0,Wednesday,10.0,2025.0,DEPARTURE,United,Boeing 787-9 (789) Layout 1,0,64,64,10759.3,KLAX,ZSPD
KLAX,Los Angeles,los_angeles,2025-10-09,5.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,3284.1,KLAX,KDTW
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 737 MAX 9 (7M9),20,0,20,3800.16,KLAX,KIAD
KLAX,Los Angeles,los_angeles,2025-10-08,21.0,Wednesday,10.0,2025.0,DEPARTURE,LATAM,Boeing 787-9 (789) Layout 1,0,30,30,10327.5,KLAX,SBGR
KLAX,Los Angeles,los_angeles,2025-10-08,22.0,Wednesday,10.0,2025.0,DEPARTURE,Air France,Boeing 777-300ER (77W) Caribbean,0,14,14,9330.54,KLAX,LFPG
KLAX,Los Angeles,los_angeles,2025-10-08,22.0,Wednesday,10.0,2025.0,DEPARTURE,Lufthansa,Boeing 747-8 (748),8,80,88,9613.24,KLAX,EDDF
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3835.58,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-09,4.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 777-200 (772) Layout 1,0,50,50,4078.82,KLAX,KEWR
KLAX,Los Angeles,los_angeles,2025-10-09,2.0,Thursday,10.0,2025.0,DEPARTURE,American Airlines,Airbus A321neo ACF,20,0,20,3834.31,KLAX,KMIA
KLAX,Los Angeles,los_angeles,2025-10-08,20.0,Wednesday,10.0,2025.0,DEPARTURE,Air France,Airbus A350-900 (359),0,34,34,9322.48,KLAX,LFPG
KLAX,Los Angeles,los_angeles,2025-10-09,0.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 767-300ER (76H/76Z) Layout 3,0,36,36,4278.21,KLAX,PHNL
KLAX,Los Angeles,los_angeles,2025-10-08,20.0,Wednesday,10.0,2025.0,DEPARTURE,American Airlines,Boeing 777-300ER (77W),8,52,60,9375.72,KLAX,EGLL
KLAX,Los Angeles,los_angeles,2025-10-09,0.0,Thursday,10.0,2025.0,DEPARTURE,United,Boeing 777-200 (772) Layout 1,0,50,50,4181.15,KLAX,PHNL
KLAX,Los Angeles,los_angeles,2025-10-09,3.0,Thursday,10.0,2025.0,DEPARTURE,Delta,Boeing 737-900ER (739),20,0,20,2073.49,KLAX,KAUS
