zipcode,city_key,power_establishments,power_employment,power_revenue_M,total_establishments,total_employment,power_emp_pct,power_estab_pct
71037,other,185.0,416,145.6,257,2119,19.631901840490798,71.98443579766537
71038,other,16.0,56,19.6,56,445,12.584269662921349,28.57142857142857
71039,other,0.0,0,0.0,12,36,0.0,0.0
71040,other,57.0,263,92.05,122,1598,16.458072590738425,46.72131147540984
71043,other,0.0,0,0.0,5,39,0.0,0.0
71044,other,0.0,0,0.0,7,32,0.0,0.0
71045,other,0.0,0,0.0,4,12,0.0,0.0
71046,other,0.0,0,0.0,9,36,0.0,0.0
71047,other,24.0,61,21.35,121,987,6.180344478216818,19.834710743801654
71048,other,0.0,0,0.0,4,34,0.0,0.0
71049,other,25.0,81,28.35,45,366,22.131147540983605,55.55555555555556
71051,other,6.0,33,11.55,19,79,41.77215189873418,31.57894736842105
71052,other,159.0,741,259.35,180,2920,25.376712328767127,88.33333333333333
71055,other,459.0,1488,520.8,462,6087,24.44553967471661,99.35064935064936
71060,other,0.0,0,0.0,16,87,0.0,0.0
71061,other,0.0,0,0.0,40,510,0.0,0.0
71063,other,0.0,0,0.0,10,28,0.0,0.0
71064,other,0.0,0,0.0,31,237,0.0,0.0
71065,other,0.0,0,0.0,11,54,0.0,0.0
71067,other,12.0,129,45.15,25,345,37.391304347826086,48.0
71068,other,8.0,31,10.85,45,406,7.635467980295567,17.77777777777778
71070,other,0.0,0,0.0,19,134,0.0,0.0
71071,other,3.0,36,12.6,43,640,5.625,6.976744186046512
71072,other,0.0,0,0.0,12,46,0.0,0.0
71073,other,8.0,62,21.7,50,678,9.144542772861357,16.0
71075,other,84.0,347,121.45,126,1584,21.906565656565657,66.66666666666666
71078,other,49.0,102,35.7,115,667,15.292353823088456,42.608695652173914
71082,other,21.0,111,38.85,77,1036,10.714285714285714,27.27272727272727
71101,other,1488.0,5972,2090.2,748,13153,45.40409032159963,198.93048128342247
71103,other,45.0,491,171.85,236,8910,5.510662177328844,19.06779661016949
71104,other,433.0,1217,425.95,325,3515,34.62304409672831,133.23076923076925
71105,other,1501.0,4879,1707.65,1019,15492,31.493674154402274,147.30127576054957
71106,other,1297.0,3505,1226.75,1057,12949,27.067727237624528,122.7057710501419
71107,other,525.0,1476,516.6,629,7342,20.103514028874965,83.46581875993641
71108,other,185.0,629,220.15,240,2935,21.43100511073254,77.08333333333334
71109,other,184.0,582,203.7,264,2997,19.41941941941942,69.6969696969697
71110,other,66.0,220,77.0,36,267,82.39700374531836,183.33333333333331
71111,other,1811.0,6084,2129.4,1454,22526,27.008789842848262,124.55295735900962
71112,other,525.0,1416,495.6,454,4970,28.490945674044266,115.63876651982379
71115,other,268.0,1488,520.8,281,5254,28.321279025504374,95.37366548042705
71118,other,443.0,1195,418.25,420,4746,25.179098187947744,105.47619047619048
71119,other,49.0,245,85.75,112,1751,13.992004568817817,43.75
71129,other,204.0,1366,478.1,317,7768,17.584963954685893,64.35331230283911
70752,other,0.0,0,0.0,5,202,0.0,0.0
70753,other,0.0,0,0.0,8,148,0.0,0.0
70754,other,39.0,196,68.6,128,1940,10.103092783505154,30.46875
70755,other,26.0,135,47.25,38,364,37.08791208791209,68.42105263157895
70756,other,0.0,0,0.0,4,20,0.0,0.0
70757,other,3.0,20,7.0,26,178,11.235955056179774,11.538461538461538
70759,other,0.0,0,0.0,18,122,0.0,0.0
70760,other,194.0,706,247.1,189,2393,29.502716255745927,102.64550264550265
70761,other,0.0,0,0.0,9,84,0.0,0.0
70762,other,0.0,0,0.0,14,62,0.0,0.0
70763,other,0.0,0,0.0,39,433,0.0,0.0
70764,other,307.0,1608,562.8,304,5854,27.468397676802187,100.98684210526316
70767,other,250.0,1324,463.4,459,9459,13.997251295062904,54.46623093681917
70769,other,908.0,2155,754.25,758,7778,27.706351247107225,119.78891820580475
70770,other,6.0,9,3.15,23,91,9.89010989010989,26.08695652173913
70772,other,0.0,0,0.0,9,21,0.0,0.0
70774,other,42.0,111,38.85,115,918,12.091503267973856,36.52173913043478
70775,other,177.0,892,312.2,182,3034,29.40013183915623,97.25274725274726
70776,other,90.0,768,268.8,120,3101,24.766204450177362,75.0
70777,other,0.0,0,0.0,45,444,0.0,0.0
70778,other,0.0,0,0.0,41,396,0.0,0.0
70780,other,0.0,0,0.0,12,188,0.0,0.0
70783,other,0.0,0,0.0,23,63,0.0,0.0
70785,other,205.0,860,301.0,328,5219,16.478252538800536,62.5
70786,other,0.0,0,0.0,6,49,0.0,0.0
70788,other,22.0,145,50.75,42,502,28.884462151394423,52.38095238095239
70789,other,0.0,0,0.0,5,54,0.0,0.0
70791,other,546.0,1636,572.6,484,5931,27.583881301635476,112.8099173553719
70801,other,503.0,1495,523.25,223,2473,60.452891225232506,225.56053811659194
70802,other,1231.0,4163,1457.05,659,9575,43.47780678851175,186.79817905918057
70803,other,8.0,37,12.95,61,982,3.7678207739307537,13.114754098360656
70805,other,296.0,1239,433.65,465,8072,15.349355797819623,63.655913978494624
70806,other,2017.0,6579,2302.65,1248,18624,35.32538659793815,161.61858974358972
70807,other,130.0,609,213.15,177,2796,21.781115879828324,73.44632768361582
70808,other,2052.0,9053,3168.55,1194,24302,37.252078018270105,171.85929648241205
70809,other,3410.0,23195,8118.25,2043,65511,35.40626764970769,166.91140479686734
70810,other,2287.0,6695,2343.25,1262,17068,39.22545113662995,181.2202852614897
70811,other,11.0,37,12.95,104,1046,3.5372848948374758,10.576923076923077
70812,other,0.0,0,0.0,40,413,0.0,0.0
70813,other,0.0,0,0.0,6,68,0.0,0.0
70814,other,82.0,246,86.1,347,3985,6.173149309912171,23.631123919308358
70815,other,608.0,2627,919.45,717,13526,19.421854206712997,84.79776847977685
70816,other,2589.0,9454,3308.9,1505,25749,36.71598897044546,172.0265780730897
70817,other,946.0,3628,1269.8,758,12458,29.121849414031143,124.80211081794195
70818,other,154.0,521,182.35,217,2737,19.035440263061744,70.96774193548387
70819,other,9.0,65,22.75,69,923,7.042253521126761,13.043478260869565
70820,other,237.0,913,319.55,195,2695,33.87755102040816,121.53846153846153
70825,other,26.0,123,43.05,21,157,78.343949044586,123.80952380952381
70836,other,19.0,68,23.8,130,1891,3.5959809624537287,14.615384615384617
71001,other,49.0,384,134.4,108,2195,17.494305239179955,45.370370370370374
71003,other,0.0,0,0.0,6,14,0.0,0.0
71004,other,0.0,0,0.0,13,35,0.0,0.0
71006,other,279.0,501,175.35,195,1274,39.32496075353218,143.07692307692307
71007,other,0.0,0,0.0,11,78,0.0,0.0
71008,other,0.0,0,0.0,8,33,0.0,0.0
71009,other,0.0,0,0.0,6,37,0.0,0.0
71201,other,2775.0,7708,2697.8,1526,19758,39.012045753618786,181.84796854521625
71202,other,130.0,512,179.2,253,3498,14.636935391652372,51.38339920948617
71203,other,592.0,2528,884.8,687,12492,20.236951649055396,86.17176128093159
71209,other,0.0,0,0.0,8,75,0.0,0.0
71218,other,0.0,0,0.0,3,3,0.0,0.0
71219,other,25.0,35,12.25,23,56,62.5,108.69565217391303
71220,other,347.0,1178,412.3,349,4481,26.288774827047533,99.42693409742121
71222,other,0.0,0,0.0,36,331,0.0,0.0
71223,other,0.0,0,0.0,7,15,0.0,0.0
71225,other,28.0,66,23.1,123,813,8.118081180811808,22.76422764227642
71226,other,0.0,0,0.0,16,138,0.0,0.0
71227,other,11.0,32,11.2,64,416,7.6923076923076925,17.1875
71229,other,0.0,0,0.0,12,44,0.0,0.0
71230,other,0.0,0,0.0,11,66,0.0,0.0
71232,other,72.0,352,123.2,150,2446,14.390842191332789,48.0
71233,other,0.0,0,0.0,4,36,0.0,0.0
71234,other,9.0,21,7.35,54,270,7.777777777777778,16.666666666666664
71235,other,17.0,45,15.75,56,372,12.096774193548388,30.357142857142854
71237,other,0.0,0,0.0,9,31,0.0,0.0
71238,other,0.0,0,0.0,23,75,0.0,0.0
71241,other,151.0,670,234.5,208,3179,21.07581000314564,72.59615384615384
71242,other,0.0,0,0.0,6,39,0.0,0.0
71243,other,0.0,0,0.0,5,12,0.0,0.0
71245,other,6.0,25,8.75,33,397,6.297229219143577,18.181818181818183
71247,other,14.0,201,70.35,27,720,27.916666666666668,51.85185185185185
71250,other,0.0,0,0.0,5,18,0.0,0.0
71251,other,110.0,353,123.55,157,1717,20.55911473500291,70.06369426751591
71253,other,0.0,0,0.0,6,15,0.0,0.0
71254,other,45.0,204,71.4,94,1094,18.647166361974406,47.87234042553192
71256,other,0.0,0,0.0,7,57,0.0,0.0
71259,other,0.0,0,0.0,31,393,0.0,0.0
71260,other,41.0,82,28.7,40,204,40.19607843137255,102.49999999999999
71261,other,11.0,79,27.65,41,476,16.596638655462183,26.82926829268293
71263,other,96.0,298,104.3,132,1286,23.17262830482115,72.72727272727273
71264,other,0.0,0,0.0,8,38,0.0,0.0
71266,other,0.0,0,0.0,12,129,0.0,0.0
71268,other,8.0,13,4.55,27,85,15.294117647058824,29.629629629629626
71269,other,268.0,679,237.65,249,2262,30.017683465959326,107.63052208835342
71270,other,1188.0,3563,1247.05,932,12480,28.549679487179485,127.46781115879828
71272,other,0.0,0,0.0,5,92,0.0,0.0
71275,other,0.0,0,0.0,38,723,0.0,0.0
71276,other,0.0,0,0.0,3,67,0.0,0.0
71277,other,0.0,0,0.0,10,45,0.0,0.0
71279,other,0.0,0,0.0,7,20,0.0,0.0
71280,other,26.0,129,45.15,73,921,14.006514657980457,35.61643835616438
71282,other,131.0,561,196.35,154,2240,25.044642857142858,85.06493506493507
71286,other,0.0,0,0.0,12,32,0.0,0.0
71291,other,1180.0,3031,1060.85,999,11509,26.335911026153447,118.11811811811812
71292,other,293.0,1320,462.0,457,8181,16.134946828016137,64.11378555798687
71295,other,329.0,835,292.25,307,3082,27.09279688513952,107.16612377850163
71301,other,1241.0,4585,1604.75,1025,17193,26.667829930785786,121.07317073170731
71302,other,133.0,452,158.2,204,2305,19.609544468546638,65.19607843137256
71303,other,987.0,3113,1089.55,784,10924,28.49688758696448,125.89285714285714
71322,other,59.0,189,66.15,129,1268,14.905362776025235,45.73643410852713
71323,other,0.0,0,0.0,9,142,0.0,0.0
71325,other,0.0,0,0.0,14,100,0.0,0.0
71326,other,0.0,0,0.0,10,97,0.0,0.0
71373,other,121.0,408,142.8,164,1788,22.818791946308725,73.78048780487805
71375,other,0.0,0,0.0,5,68,0.0,0.0
71378,other,6.0,89,31.15,27,388,22.938144329896907,22.22222222222222
71401,other,0.0,0,0.0,4,16,0.0,0.0
71403,other,0.0,0,0.0,27,123,0.0,0.0
71404,other,0.0,0,0.0,5,23,0.0,0.0
71405,other,48.0,166,58.1,83,903,18.383167220376524,57.831325301204814
71406,other,0.0,0,0.0,3,4,0.0,0.0
71407,other,0.0,0,0.0,6,56,0.0,0.0
71409,other,21.0,159,55.65,69,1231,12.916328188464663,30.434782608695656
71411,other,0.0,0,0.0,28,586,0.0,0.0
71414,other,0.0,0,0.0,3,44,0.0,0.0
71416,other,0.0,0,0.0,6,62,0.0,0.0
71417,other,10.0,46,16.1,51,511,9.001956947162427,19.607843137254903
71418,other,139.0,509,178.15,137,1504,33.84308510638298,101.45985401459853
71419,other,0.0,0,0.0,19,189,0.0,0.0
71422,other,0.0,0,0.0,25,483,0.0,0.0
71423,other,6.0,24,8.4,58,501,4.790419161676647,10.344827586206897
71424,other,0.0,0,0.0,9,25,0.0,0.0
71427,other,0.0,0,0.0,4,8,0.0,0.0
71429,other,22.0,84,29.4,48,559,15.026833631484795,45.83333333333333
71430,other,0.0,0,0.0,31,206,0.0,0.0
71432,other,9.0,15,5.25,15,55,27.27272727272727,60.0
71433,other,0.0,0,0.0,34,193,0.0,0.0
71327,other,10.0,56,19.6,58,609,9.195402298850574,17.24137931034483
71328,other,10.0,21,7.35,49,217,9.67741935483871,20.408163265306122
71331,other,0.0,0,0.0,11,41,0.0,0.0
71333,other,0.0,0,0.0,5,117,0.0,0.0
71334,other,107.0,432,151.2,138,1618,26.699629171817058,77.53623188405797
71336,other,0.0,0,0.0,19,66,0.0,0.0
71339,other,0.0,0,0.0,6,33,0.0,0.0
71340,other,32.0,205,71.75,24,283,72.43816254416961,133.33333333333331
71341,other,10.0,44,15.4,38,243,18.106995884773664,26.31578947368421
71342,other,279.0,822,287.7,222,2420,33.96694214876033,125.67567567567568
71343,other,192.0,450,157.5,143,1047,42.97994269340974,134.26573426573427
71345,other,0.0,0,0.0,3,14,0.0,0.0
71346,other,0.0,0,0.0,40,341,0.0,0.0
71350,other,31.0,154,53.9,90,1261,12.212529738302933,34.44444444444444
71351,other,301.0,887,310.45,264,2903,30.5545986910093,114.01515151515152
71353,other,0.0,0,0.0,9,476,0.0,0.0
71354,other,29.0,46,16.1,25,107,42.99065420560748,115.99999999999999
71355,other,0.0,0,0.0,23,138,0.0,0.0
71356,other,0.0,0,0.0,6,88,0.0,0.0
71357,other,0.0,0,0.0,23,107,0.0,0.0
71358,other,0.0,0,0.0,13,135,0.0,0.0
71360,other,607.0,2322,812.7,647,10775,21.549883990719255,93.81761978361669
71362,other,0.0,0,0.0,24,118,0.0,0.0
71366,other,0.0,0,0.0,33,231,0.0,0.0
71367,other,0.0,0,0.0,5,11,0.0,0.0
71368,other,0.0,0,0.0,13,93,0.0,0.0
71369,other,0.0,0,0.0,30,344,0.0,0.0
71371,other,96.0,235,82.25,45,321,73.20872274143302,213.33333333333334
71670,other,0.0,0,0.0,12,83,0.0,0.0
71671,other,119.0,327,114.45,210,2054,15.920155793573516,56.666666666666664
71674,other,0.0,0,0.0,5,14,0.0,0.0
71675,other,0.0,0,0.0,21,154,0.0,0.0
71676,other,0.0,0,0.0,5,73,0.0,0.0
71677,other,0.0,0,0.0,3,8,0.0,0.0
71701,other,319.0,1261,441.35,410,6425,19.626459143968873,77.8048780487805
71720,other,15.0,136,47.6,26,401,33.915211970074814,57.692307692307686
71724,other,0.0,0,0.0,4,35,0.0,0.0
71725,other,0.0,0,0.0,5,117,0.0,0.0
71726,other,0.0,0,0.0,6,10,0.0,0.0
71730,other,748.0,2348,821.8,885,12164,19.3028609010194,84.51977401129943
71740,other,0.0,0,0.0,12,268,0.0,0.0
71742,other,48.0,218,76.3,137,1813,12.02426916712631,35.03649635036496
71743,other,0.0,0,0.0,57,999,0.0,0.0
71744,other,3.0,9,3.15,45,313,2.8753993610223643,6.666666666666667
71745,other,0.0,0,0.0,4,28,0.0,0.0
71747,other,0.0,0,0.0,4,130,0.0,0.0
71749,other,0.0,0,0.0,19,82,0.0,0.0
71751,other,0.0,0,0.0,6,13,0.0,0.0
71752,other,0.0,0,0.0,8,12,0.0,0.0
71753,other,363.0,1179,412.65,443,5841,20.184899845916796,81.941309255079
71758,other,0.0,0,0.0,10,88,0.0,0.0
71759,other,0.0,0,0.0,6,26,0.0,0.0
71762,other,0.0,0,0.0,68,521,0.0,0.0
71486,other,18.0,97,33.95,74,1035,9.371980676328501,24.324324324324326
71497,other,0.0,0,0.0,6,133,0.0,0.0
71601,other,304.0,1517,530.95,360,6834,22.19783435762365,84.44444444444444
71602,other,213.0,1003,351.05,314,5634,17.802626908058215,67.83439490445859
71603,other,315.0,1092,382.2,434,6085,17.945768282662282,72.58064516129032
71630,other,0.0,0,0.0,8,370,0.0,0.0
71631,other,0.0,0,0.0,6,12,0.0,0.0
71635,other,116.0,527,184.45,218,3485,15.121951219512194,53.21100917431193
71638,other,27.0,135,47.25,42,372,36.29032258064516,64.28571428571429
71639,other,77.0,261,91.35,150,1621,16.10117211597779,51.33333333333333
71640,other,0.0,0,0.0,44,637,0.0,0.0
71643,other,0.0,0,0.0,9,103,0.0,0.0
71644,other,0.0,0,0.0,5,49,0.0,0.0
71646,other,51.0,126,44.1,98,732,17.21311475409836,52.04081632653062
71647,other,0.0,0,0.0,29,222,0.0,0.0
71652,other,0.0,0,0.0,10,48,0.0,0.0
71653,other,78.0,244,85.4,115,1056,23.106060606060606,67.82608695652173
71654,other,104.0,304,106.4,131,1261,24.107850911974623,79.38931297709924
71655,other,302.0,1000,350.0,356,4655,21.482277121374864,84.8314606741573
71658,other,0.0,0,0.0,4,42,0.0,0.0
71660,other,0.0,0,0.0,7,22,0.0,0.0
71663,other,0.0,0,0.0,15,144,0.0,0.0
71665,other,0.0,0,0.0,53,554,0.0,0.0
71667,other,78.0,242,84.7,122,1128,21.45390070921986,63.934426229508205
71435,other,30.0,60,21.0,27,107,56.074766355140184,111.11111111111111
71438,other,0.0,0,0.0,17,130,0.0,0.0
71439,other,0.0,0,0.0,11,55,0.0,0.0
71441,other,0.0,0,0.0,6,11,0.0,0.0
71446,other,504.0,1277,446.95,445,4714,27.089520577004667,113.25842696629213
71447,other,0.0,0,0.0,11,1158,0.0,0.0
71449,other,303.0,705,246.75,275,2357,29.910903691132795,110.18181818181819
71450,other,0.0,0,0.0,18,44,0.0,0.0
71454,other,0.0,0,0.0,21,80,0.0,0.0
71456,other,0.0,0,0.0,12,34,0.0,0.0
71457,other,854.0,2905,1016.75,668,9503,30.569293907187205,127.8443113772455
71459,other,135.0,1000,350.0,69,1356,73.74631268436578,195.65217391304347
71461,other,0.0,0,0.0,16,168,0.0,0.0
71462,other,0.0,0,0.0,21,52,0.0,0.0
71463,other,141.0,651,227.85,139,2108,30.88235294117647,101.43884892086331
71465,other,52.0,246,86.1,56,782,31.45780051150895,92.85714285714286
71466,other,0.0,0,0.0,4,23,0.0,0.0
71467,other,0.0,0,0.0,44,573,0.0,0.0
71468,other,0.0,0,0.0,12,66,0.0,0.0
71469,other,0.0,0,0.0,28,333,0.0,0.0
71472,other,0.0,0,0.0,3,11,0.0,0.0
71473,other,0.0,0,0.0,3,4,0.0,0.0
71474,other,0.0,0,0.0,10,33,0.0,0.0
71479,other,0.0,0,0.0,14,126,0.0,0.0
71480,other,0.0,0,0.0,7,105,0.0,0.0
71483,other,184.0,640,224.0,232,2857,22.4011200560028,79.3103448275862
71485,other,17.0,41,14.35,41,236,17.372881355932204,41.46341463414634
71763,other,0.0,0,0.0,26,274,0.0,0.0
71764,other,0.0,0,0.0,23,180,0.0,0.0
71765,other,0.0,0,0.0,25,212,0.0,0.0
71766,other,0.0,0,0.0,4,10,0.0,0.0
71770,other,0.0,0,0.0,23,253,0.0,0.0
71801,other,225.0,974,340.9,317,5121,19.019722710408125,70.97791798107255
71822,other,54.0,300,105.0,135,2013,14.903129657228018,40.0
71825,other,0.0,0,0.0,4,12,0.0,0.0
71826,other,0.0,0,0.0,21,86,0.0,0.0
71827,other,0.0,0,0.0,4,5,0.0,0.0
71832,other,131.0,601,210.35,196,3107,19.343418088187963,66.83673469387756
71833,other,17.0,152,53.2,41,609,24.958949096880133,41.46341463414634
71834,other,0.0,0,0.0,19,335,0.0,0.0
71835,other,0.0,0,0.0,11,74,0.0,0.0
71836,other,0.0,0,0.0,26,382,0.0,0.0
71837,other,0.0,0,0.0,47,225,0.0,0.0
71838,other,0.0,0,0.0,11,156,0.0,0.0
71839,other,0.0,0,0.0,3,14,0.0,0.0
71841,other,0.0,0,0.0,5,433,0.0,0.0
71842,other,0.0,0,0.0,15,122,0.0,0.0
71845,other,8.0,82,28.7,28,205,40.0,28.57142857142857
71846,other,6.0,19,6.65,37,236,8.050847457627118,16.216216216216218
71847,other,0.0,0,0.0,4,8,0.0,0.0
71851,other,0.0,0,0.0,13,123,0.0,0.0
71852,other,134.0,955,334.25,205,4870,19.609856262833674,65.3658536585366
71854,other,624.0,2452,858.2,648,10610,23.110273327049953,96.29629629629629
71857,other,53.0,377,131.95,94,1789,21.073225265511457,56.38297872340425
71858,other,0.0,0,0.0,13,33,0.0,0.0
71859,other,0.0,0,0.0,4,17,0.0,0.0
71860,other,20.0,90,31.5,49,375,24.0,40.816326530612244
71861,other,0.0,0,0.0,24,173,0.0,0.0
71862,other,0.0,0,0.0,5,7,0.0,0.0
71866,other,0.0,0,0.0,4,24,0.0,0.0
71901,other,1139.0,3227,1129.45,932,11734,27.501278336458157,122.21030042918454
71909,other,357.0,812,284.2,298,2654,30.59532780708365,119.79865771812082
71913,other,1543.0,3970,1389.5,1449,17115,23.19602687700847,106.48723257418911
71921,other,0.0,0,0.0,51,385,0.0,0.0
71922,other,0.0,0,0.0,5,42,0.0,0.0
71923,other,450.0,1312,459.2,416,4662,28.142428142428145,108.17307692307692
71929,other,24.0,45,15.75,50,162,27.77777777777778,48.0
71933,other,0.0,0,0.0,15,47,0.0,0.0
71935,other,0.0,0,0.0,7,15,0.0,0.0
71937,other,0.0,0,0.0,17,115,0.0,0.0
71940,other,0.0,0,0.0,25,94,0.0,0.0
71941,other,0.0,0,0.0,14,43,0.0,0.0
71943,other,48.0,217,75.95,110,1344,16.145833333333336,43.63636363636363
71944,other,0.0,0,0.0,6,416,0.0,0.0
71945,other,0.0,0,0.0,26,225,0.0,0.0
71949,other,0.0,0,0.0,32,136,0.0,0.0
71950,other,0.0,0,0.0,12,44,0.0,0.0
73082,other,0.0,0,0.0,31,215,0.0,0.0
73084,other,6.0,31,10.85,51,577,5.37261698440208,11.76470588235294
73086,other,99.0,406,142.1,160,1956,20.756646216768917,61.875
73089,other,147.0,291,101.85,243,1732,16.8013856812933,60.49382716049383
73090,other,0.0,0,0.0,14,105,0.0,0.0
73092,other,0.0,0,0.0,16,98,0.0,0.0
73093,other,59.0,159,55.65,88,680,23.38235294117647,67.04545454545455
73095,other,0.0,0,0.0,26,228,0.0,0.0
73096,other,427.0,1110,388.5,463,4967,22.34749345681498,92.22462203023758
73097,other,0.0,0,0.0,6,13,0.0,0.0
73098,other,32.0,158,55.3,73,704,22.443181818181817,43.83561643835616
73099,other,1756.0,3334,1166.9,1388,12203,27.321150536753258,126.51296829971182
73102,other,2687.0,10716,3750.6,940,16931,63.29218593113224,285.8510638297872
73103,other,753.0,2388,835.8,428,5481,43.56869184455391,175.93457943925233
73104,other,585.0,5478,1917.3,376,14470,37.85763648928818,155.58510638297872
73105,other,407.0,2060,721.0,413,7902,26.069349531764107,98.54721549636804
73106,other,566.0,2422,847.7,563,9772,24.785100286532952,100.53285968028418
73107,other,582.0,2264,792.4,704,11713,19.32895073849569,82.67045454545455
73108,other,333.0,1717,600.95,563,11899,14.429784015463484,59.14742451154529
73109,other,372.0,1351,472.85,451,6501,20.781418243347176,82.48337028824834
73110,other,781.0,2781,973.35,660,10381,26.78932665446489,118.33333333333333
73111,other,145.0,668,233.8,193,3157,21.159328476401647,75.12953367875647
73112,other,2158.0,7274,2545.9,1369,21466,33.88614553246995,157.63330898466032
73114,other,636.0,3126,1094.1,594,12157,25.71358065312166,107.07070707070707
73115,other,284.0,936,327.6,313,3966,23.600605143721634,90.73482428115017
73116,other,1960.0,4384,1534.4,1137,11623,37.71831712982879,172.3834652594547
73117,other,44.0,244,85.4,124,1865,13.083109919571045,35.483870967741936
73118,other,2031.0,8288,2900.8,1084,20230,40.96885813148789,187.36162361623616
73119,other,335.0,917,320.95,406,4680,19.594017094017094,82.51231527093597
73120,other,1737.0,6044,2115.4,1175,18901,31.977144066451512,147.82978723404256
71953,other,231.0,700,245.0,356,4004,17.482517482517483,64.8876404494382
71956,other,0.0,0,0.0,10,182,0.0,0.0
71957,other,37.0,114,39.9,86,626,18.210862619808307,43.02325581395349
71958,other,27.0,83,29.05,57,405,20.493827160493826,47.368421052631575
71959,other,0.0,0,0.0,9,23,0.0,0.0
71960,other,0.0,0,0.0,13,78,0.0,0.0
71961,other,0.0,0,0.0,6,25,0.0,0.0
71962,other,0.0,0,0.0,7,19,0.0,0.0
71964,other,9.0,27,9.45,57,459,5.88235294117647,15.789473684210526
71965,other,0.0,0,0.0,4,10,0.0,0.0
71968,other,12.0,53,18.55,78,903,5.869324473975636,15.384615384615385
71970,other,0.0,0,0.0,6,13,0.0,0.0
71971,other,0.0,0,0.0,6,64,0.0,0.0
71973,other,0.0,0,0.0,11,101,0.0,0.0
71998,other,0.0,0,0.0,3,107,0.0,0.0
71999,other,0.0,0,0.0,11,227,0.0,0.0
72001,other,0.0,0,0.0,6,8,0.0,0.0
72002,other,112.0,232,81.2,199,1445,16.055363321799305,56.28140703517588
72003,other,0.0,0,0.0,12,47,0.0,0.0
72004,other,0.0,0,0.0,18,137,0.0,0.0
72006,other,12.0,232,81.2,47,1065,21.784037558685444,25.53191489361702
72007,other,47.0,85,29.75,69,330,25.757575757575758,68.11594202898551
72010,other,6.0,17,5.95,86,700,2.4285714285714284,6.976744186046512
72011,other,6.0,36,12.6,50,547,6.581352833638025,12.0
72012,other,164.0,408,142.8,239,2125,19.2,68.6192468619247
72013,other,9.0,50,17.5,21,113,44.24778761061947,42.857142857142854
72014,other,0.0,0,0.0,4,34,0.0,0.0
72015,other,708.0,2247,786.45,690,9233,24.3366186504928,102.60869565217392
72016,other,8.0,12,4.2,33,117,10.256410256410255,24.242424242424242
72017,other,0.0,0,0.0,3,9,0.0,0.0
72019,other,489.0,976,341.6,450,3709,26.314370450256135,108.66666666666667
72020,other,6.0,10,3.5,33,119,8.403361344537815,18.181818181818183
72021,other,51.0,159,55.65,118,1147,13.862249346120315,43.22033898305085
72022,other,600.0,1751,612.85,515,6238,28.06989419685797,116.50485436893203
72023,other,878.0,2129,745.15,699,7290,29.204389574759944,125.6080114449213
72024,other,23.0,89,31.15,67,597,14.90787269681742,34.32835820895522
72025,other,0.0,0,0.0,7,17,0.0,0.0
72027,other,0.0,0,0.0,15,38,0.0,0.0
72029,other,15.0,84,29.4,43,354,23.728813559322035,34.883720930232556
72030,other,0.0,0,0.0,5,29,0.0,0.0
72031,other,175.0,514,179.9,187,1966,26.14445574771109,93.58288770053476
72032,other,1389.0,5383,1884.05,1251,21990,24.479308776716692,111.03117505995203
72034,other,1374.0,3316,1160.6,894,9578,34.621006473167675,153.69127516778522
72036,other,0.0,0,0.0,4,22,0.0,0.0
72039,other,17.0,99,34.65,48,484,20.454545454545457,35.41666666666667
72040,other,16.0,68,23.8,59,489,13.905930470347649,27.11864406779661
72041,other,0.0,0,0.0,13,50,0.0,0.0
72042,other,58.0,295,103.25,125,1867,15.80074986609534,46.400000000000006
72044,other,0.0,0,0.0,14,36,0.0,0.0
72045,other,0.0,0,0.0,19,163,0.0,0.0
72046,other,32.0,82,28.7,74,496,16.532258064516128,43.24324324324324
72047,other,0.0,0,0.0,10,44,0.0,0.0
72048,other,0.0,0,0.0,3,3,0.0,0.0
72051,other,0.0,0,0.0,7,16,0.0,0.0
72053,other,0.0,0,0.0,5,20,0.0,0.0
72055,other,0.0,0,0.0,12,109,0.0,0.0
72057,other,0.0,0,0.0,6,28,0.0,0.0
72058,other,377.0,485,169.75,407,2147,22.589659990684677,92.62899262899262
72059,other,0.0,0,0.0,3,15,0.0,0.0
72060,other,0.0,0,0.0,4,7,0.0,0.0
72061,other,0.0,0,0.0,8,144,0.0,0.0
72063,other,0.0,0,0.0,15,47,0.0,0.0
72064,other,8.0,30,10.5,50,318,9.433962264150944,16.0
72065,other,21.0,44,15.4,68,396,11.11111111111111,30.88235294117647
72067,other,29.0,49,17.15,65,262,18.702290076335878,44.61538461538462
72068,other,0.0,0,0.0,3,1,0.0,0.0
72069,other,0.0,0,0.0,12,49,0.0,0.0
72070,other,0.0,0,0.0,10,46,0.0,0.0
72072,other,0.0,0,0.0,5,29,0.0,0.0
72073,other,0.0,0,0.0,9,22,0.0,0.0
72076,other,604.0,1695,593.25,540,6366,26.625824693685203,111.85185185185185
72079,other,0.0,0,0.0,10,125,0.0,0.0
72081,other,9.0,43,15.05,55,513,8.382066276803119,16.363636363636363
72082,other,0.0,0,0.0,19,233,0.0,0.0
72083,other,0.0,0,0.0,4,13,0.0,0.0
72084,other,0.0,0,0.0,15,250,0.0,0.0
72086,other,161.0,728,254.8,179,2738,26.588750913075238,89.94413407821229
72087,other,0.0,0,0.0,22,157,0.0,0.0
72088,other,3.0,20,7.0,34,372,5.376344086021505,8.823529411764707
